ID,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,Gallons
1973,  240,2019-02-04,6.0,170.0,60.0,60.0,80.0,2.0,  -18,-15.0,0.0,0.0,0.0,0.0,10230.0,70.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,303.606
1974,  240,2019-02-04,7.0,180.0,60.0,70.0,90.0,9.0,     ,-13.0,0.0,0.0,0.0,0.0,10226.0,70.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,324.834
1975,  240,2019-02-04,8.0,170.0,70.0,70.0,100.0,11.0,     ,-10.0,0.0,3.0,0.0,0.0,10224.0,70.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,470.963
1976,  240,2019-02-04,9.0,170.0,80.0,80.0,120.0,15.0,     ,-8.0,0.0,15.0,0.0,0.0,10219.0,70.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,698.193
1977,  240,2019-02-04,10.0,170.0,80.0,70.0,120.0,22.0,     ,-6.0,0.0,25.0,0.0,0.0,10217.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,462.086
1978,  240,2019-02-04,11.0,190.0,80.0,80.0,120.0,33.0,     ,-5.0,0.0,22.0,0.0,0.0,10219.0,75.0,8.0,76.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,339.343
1979,  240,2019-02-04,12.0,200.0,100.0,110.0,160.0,24.0,   -5,7.0,0.0,15.0,7.0,3.0,10215.0,56.0,8.0,89.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,334.074
1980,  240,2019-02-04,13.0,180.0,90.0,90.0,140.0,17.0,     ,8.0,0.0,17.0,10.0,9.0,10210.0,56.0,8.0,94.0,   67,7.0,0.0,1.0,1.0,0.0,0.0,355.274
1981,  240,2019-02-04,14.0,180.0,100.0,90.0,140.0,19.0,     ,11.0,0.0,17.0,10.0,7.0,10204.0,60.0,8.0,94.0,   61,7.0,0.0,1.0,1.0,0.0,0.0,537.806
1982,  240,2019-02-04,15.0,190.0,100.0,90.0,140.0,22.0,     ,15.0,0.0,9.0,10.0,1.0,10199.0,27.0,8.0,95.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,637.458
1983,  240,2019-02-04,16.0,200.0,100.0,100.0,140.0,28.0,     ,20.0,0.0,4.0,10.0,3.0,10198.0,46.0,8.0,94.0,   57,7.0,0.0,1.0,1.0,0.0,0.0,460.472
1984,  240,2019-02-04,17.0,200.0,90.0,80.0,140.0,28.0,     ,23.0,0.0,1.0,0.0,-1.0,10200.0,27.0,8.0,96.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,239.976
1985,  240,2019-02-04,18.0,200.0,90.0,90.0,120.0,29.0,   14,24.0,0.0,0.0,10.0,1.0,10204.0,33.0,8.0,96.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,575.605
1986,  240,2019-02-04,19.0,210.0,80.0,80.0,120.0,31.0,     ,25.0,0.0,0.0,10.0,1.0,10208.0,35.0,8.0,95.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,645.957
1987,  240,2019-02-04,20.0,210.0,80.0,70.0,120.0,32.0,     ,27.0,0.0,0.0,9.0,1.0,10210.0,39.0,8.0,96.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,330.162
1988,  240,2019-02-04,21.0,210.0,80.0,70.0,110.0,34.0,     ,28.0,0.0,0.0,0.0,-1.0,10216.0,57.0,8.0,95.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,675.202
1989,  240,2019-02-04,22.0,210.0,80.0,80.0,110.0,36.0,     ,29.0,0.0,0.0,0.0,0.0,10218.0,57.0,8.0,95.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,730.41
1990,  240,2019-02-04,23.0,210.0,70.0,70.0,100.0,37.0,     ,31.0,0.0,0.0,0.0,-1.0,10222.0,56.0,8.0,95.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,518.499
1991,  240,2019-02-04,24.0,220.0,60.0,60.0,90.0,39.0,   27,34.0,0.0,0.0,0.0,-1.0,10228.0,49.0,8.0,96.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,335.16
1992,  240,2019-02-05,1.0,200.0,50.0,40.0,80.0,39.0,     ,34.0,0.0,0.0,0.0,0.0,10232.0,44.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,412.535
1993,  240,2019-02-05,2.0,200.0,50.0,50.0,70.0,40.0,     ,36.0,0.0,0.0,0.0,0.0,10234.0,35.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,585.441
1994,  240,2019-02-05,3.0,200.0,40.0,40.0,60.0,41.0,     ,38.0,0.0,0.0,0.0,0.0,10236.0,33.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,596.546
1995,  240,2019-02-05,4.0,210.0,40.0,50.0,70.0,41.0,     ,37.0,0.0,0.0,0.0,0.0,10239.0,22.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,472.672
1996,  240,2019-02-05,5.0,210.0,50.0,40.0,70.0,40.0,     ,37.0,0.0,0.0,0.0,0.0,10242.0,9.0,9.0,98.0,   34,7.0,1.0,0.0,0.0,0.0,0.0,294.279
1997,  240,2019-02-05,6.0,210.0,50.0,50.0,80.0,39.0,   36,36.0,0.0,0.0,0.0,0.0,10248.0,13.0,8.0,97.0,   20,7.0,1.0,0.0,0.0,0.0,0.0,384.873
1998,  240,2019-02-05,7.0,210.0,50.0,50.0,70.0,39.0,     ,35.0,0.0,0.0,0.0,0.0,10253.0,17.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,608.067
1999,  240,2019-02-05,8.0,220.0,40.0,40.0,70.0,43.0,     ,39.0,0.0,2.0,0.0,0.0,10259.0,29.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,790.336
2000,  240,2019-02-05,9.0,230.0,50.0,40.0,70.0,44.0,     ,41.0,0.0,7.0,0.0,0.0,10263.0,23.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,527.196
2001,  240,2019-02-05,10.0,210.0,50.0,50.0,80.0,46.0,     ,42.0,0.0,13.0,0.0,0.0,10267.0,27.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,426.985
2002,  240,2019-02-05,11.0,190.0,40.0,40.0,70.0,45.0,     ,42.0,0.0,20.0,0.0,0.0,10272.0,7.0,9.0,98.0,   34,7.0,1.0,0.0,0.0,0.0,0.0,443.19
2003,  240,2019-02-05,12.0,190.0,40.0,50.0,60.0,50.0,   37,46.0,0.0,28.0,0.0,0.0,10270.0,15.0,8.0,97.0,   20,7.0,1.0,0.0,0.0,0.0,0.0,677.569
2004,  240,2019-02-05,13.0,200.0,40.0,40.0,60.0,52.0,     ,49.0,0.0,32.0,0.0,0.0,10267.0,17.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,588.337
2005,  240,2019-02-05,14.0,190.0,40.0,40.0,60.0,56.0,     ,50.0,0.0,27.0,0.0,0.0,10266.0,44.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,527.872
2006,  240,2019-02-05,15.0,170.0,40.0,30.0,60.0,56.0,     ,49.0,0.0,16.0,0.0,0.0,10264.0,46.0,8.0,95.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,620.372
2007,  240,2019-02-05,16.0,190.0,40.0,40.0,60.0,51.0,     ,47.0,0.0,6.0,0.0,0.0,10264.0,26.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,662.763
2008,  240,2019-02-05,17.0,160.0,50.0,40.0,60.0,47.0,     ,42.0,0.0,1.0,0.0,0.0,10257.0,41.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,337.658
2009,  240,2019-02-05,18.0,160.0,30.0,30.0,50.0,48.0,   43,40.0,0.0,0.0,0.0,0.0,10261.0,50.0,8.0,94.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,448.123
2010,  240,2019-02-05,19.0,180.0,50.0,50.0,70.0,48.0,     ,33.0,0.0,0.0,0.0,0.0,10259.0,56.0,8.0,89.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,540.469
2011,  240,2019-02-05,20.0,180.0,50.0,40.0,80.0,41.0,     ,30.0,0.0,0.0,0.0,0.0,10257.0,56.0,8.0,92.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,742.044
2012,  240,2019-02-05,21.0,170.0,50.0,60.0,80.0,41.0,     ,31.0,0.0,0.0,0.0,0.0,10250.0,56.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,429.127
2013,  240,2019-02-05,22.0,170.0,50.0,50.0,90.0,41.0,     ,30.0,0.0,0.0,0.0,0.0,10248.0,59.0,8.0,92.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,268.53
2014,  240,2019-02-05,23.0,160.0,60.0,60.0,80.0,37.0,     ,27.0,0.0,0.0,0.0,0.0,10239.0,59.0,8.0,92.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,456.025
2015,  240,2019-02-05,24.0,170.0,70.0,70.0,90.0,34.0,   28,22.0,0.0,0.0,0.0,0.0,10237.0,62.0,8.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,392.66
2016,  240,2019-02-06,1.0,160.0,60.0,60.0,100.0,29.0,     ,17.0,0.0,0.0,0.0,0.0,10227.0,63.0,8.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,617.085
2017,  240,2019-02-06,2.0,170.0,60.0,60.0,80.0,30.0,     ,12.0,0.0,0.0,0.0,0.0,10224.0,70.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,574.545
2018,  240,2019-02-06,3.0,180.0,50.0,50.0,80.0,34.0,     ,14.0,0.0,0.0,0.0,0.0,10219.0,68.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,512.615
2019,  240,2019-02-06,4.0,180.0,50.0,40.0,70.0,36.0,     ,16.0,0.0,0.0,0.0,0.0,10211.0,65.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,386.317
2020,  240,2019-02-06,5.0,180.0,50.0,50.0,70.0,39.0,     ,23.0,0.0,0.0,0.0,-1.0,10208.0,61.0,8.0,88.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,613.53
2021,  240,2019-02-06,6.0,170.0,50.0,50.0,70.0,39.0,   24,30.0,0.0,0.0,0.0,-1.0,10204.0,57.0,8.0,94.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,582.593
2022,  240,2019-02-06,7.0,180.0,60.0,60.0,80.0,37.0,     ,33.0,0.0,0.0,10.0,8.0,10204.0,33.0,8.0,97.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,710.445
2023,  240,2019-02-06,8.0,190.0,60.0,60.0,80.0,40.0,     ,37.0,0.0,1.0,9.0,5.0,10207.0,39.0,8.0,97.0,   52,7.0,0.0,1.0,0.0,0.0,0.0,584.249
2024,  240,2019-02-06,9.0,200.0,60.0,60.0,90.0,44.0,     ,40.0,0.0,5.0,10.0,4.0,10208.0,42.0,8.0,97.0,   57,7.0,0.0,1.0,0.0,0.0,0.0,518.039
2025,  240,2019-02-06,10.0,200.0,60.0,70.0,90.0,48.0,     ,45.0,0.0,12.0,0.0,-1.0,10208.0,50.0,8.0,97.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,350.502
2026,  240,2019-02-06,11.0,200.0,60.0,60.0,90.0,53.0,     ,50.0,0.0,19.0,9.0,2.0,10206.0,33.0,8.0,97.0,   53,7.0,0.0,1.0,0.0,0.0,0.0,659.687
2027,  240,2019-02-06,12.0,200.0,60.0,60.0,90.0,56.0,   35,53.0,0.0,22.0,7.0,1.0,10201.0,29.0,8.0,97.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,568.759
2028,  240,2019-02-06,13.0,200.0,50.0,50.0,80.0,60.0,     ,57.0,0.0,25.0,6.0,2.0,10195.0,26.0,8.0,97.0,   57,7.0,0.0,1.0,0.0,0.0,0.0,543.117
2029,  240,2019-02-06,14.0,190.0,50.0,50.0,70.0,60.0,     ,57.0,0.0,14.0,0.0,-1.0,10190.0,21.0,8.0,97.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,459.393
2030,  240,2019-02-06,15.0,190.0,50.0,50.0,80.0,60.0,     ,57.0,0.0,10.0,10.0,7.0,10183.0,39.0,8.0,97.0,   62,7.0,0.0,1.0,0.0,0.0,0.0,425.716
2031,  240,2019-02-06,16.0,190.0,50.0,40.0,70.0,61.0,     ,58.0,0.0,5.0,10.0,7.0,10180.0,59.0,8.0,97.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,802.515
2032,  240,2019-02-06,17.0,180.0,40.0,30.0,70.0,62.0,     ,59.0,0.0,1.0,10.0,17.0,10175.0,58.0,8.0,97.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,622.346
2033,  240,2019-02-06,18.0,180.0,40.0,40.0,60.0,62.0,   57,59.0,0.0,0.0,10.0,8.0,10172.0,38.0,8.0,97.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,629.914
2034,  240,2019-02-06,19.0,170.0,40.0,40.0,60.0,63.0,     ,60.0,0.0,0.0,10.0,8.0,10165.0,43.0,8.0,97.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,386.957
2035,  240,2019-02-06,20.0,170.0,40.0,40.0,50.0,63.0,     ,60.0,0.0,0.0,0.0,-1.0,10156.0,47.0,8.0,97.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,303.104
2036,  240,2019-02-06,21.0,170.0,30.0,30.0,50.0,64.0,     ,61.0,0.0,0.0,0.0,-1.0,10148.0,22.0,8.0,97.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,508.451
2037,  240,2019-02-06,22.0,160.0,40.0,40.0,60.0,66.0,     ,63.0,0.0,0.0,1.0,2.0,10137.0,26.0,8.0,97.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,343.857
2038,  240,2019-02-06,23.0,160.0,50.0,50.0,70.0,68.0,     ,65.0,0.0,0.0,10.0,4.0,10125.0,26.0,8.0,98.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,407.791
2039,  240,2019-02-06,24.0,160.0,50.0,60.0,80.0,70.0,   60,67.0,0.0,0.0,10.0,4.0,10111.0,46.0,8.0,97.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,710.25
2040,  240,2019-02-07,1.0,170.0,70.0,70.0,90.0,70.0,     ,67.0,0.0,0.0,10.0,8.0,10095.0,39.0,8.0,97.0,   62,7.0,0.0,1.0,0.0,0.0,0.0,297.748
2041,  240,2019-02-07,2.0,170.0,70.0,70.0,100.0,72.0,     ,68.0,0.0,0.0,10.0,8.0,10080.0,58.0,8.0,97.0,   57,7.0,0.0,1.0,0.0,0.0,0.0,662.226
2042,  240,2019-02-07,3.0,170.0,80.0,80.0,110.0,76.0,     ,73.0,0.0,0.0,10.0,5.0,10064.0,50.0,8.0,97.0,   62,7.0,0.0,1.0,0.0,0.0,0.0,409.945
2043,  240,2019-02-07,4.0,170.0,80.0,80.0,120.0,80.0,     ,77.0,0.0,0.0,10.0,7.0,10050.0,50.0,8.0,98.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,498.103
2044,  240,2019-02-07,5.0,190.0,80.0,80.0,140.0,86.0,     ,81.0,0.0,0.0,7.0,7.0,10044.0,65.0,8.0,96.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,407.24
2045,  240,2019-02-07,6.0,190.0,70.0,80.0,110.0,90.0,   68,83.0,0.0,0.0,0.0,-1.0,10034.0,57.0,8.0,95.0,   57,7.0,0.0,1.0,0.0,0.0,0.0,573.345
2046,  240,2019-02-07,7.0,220.0,120.0,140.0,200.0,78.0,     ,37.0,0.0,0.0,1.0,1.0,10041.0,64.0,8.0,74.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,373.141
2047,  240,2019-02-07,8.0,220.0,130.0,120.0,210.0,72.0,     ,30.0,2.0,8.0,0.0,0.0,10044.0,63.0,8.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,427.259
2048,  240,2019-02-07,9.0,230.0,120.0,130.0,170.0,72.0,     ,27.0,5.0,34.0,0.0,0.0,10048.0,65.0,8.0,73.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,418.775
2049,  240,2019-02-07,10.0,230.0,120.0,130.0,180.0,81.0,     ,32.0,3.0,58.0,0.0,0.0,10046.0,65.0,5.0,71.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,264.194
2050,  240,2019-02-07,11.0,230.0,130.0,140.0,190.0,87.0,     ,34.0,9.0,90.0,0.0,0.0,10048.0,67.0,7.0,69.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,358.871
2051,  240,2019-02-07,12.0,230.0,140.0,150.0,200.0,94.0,   55,42.0,8.0,95.0,0.0,0.0,10045.0,68.0,8.0,69.0,    3,7.0,0.0,0.0,0.0,0.0,0.0,522.302
2052,  240,2019-02-07,13.0,230.0,150.0,150.0,220.0,91.0,     ,35.0,10.0,108.0,0.0,0.0,10042.0,67.0,2.0,68.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,210.001
2053,  240,2019-02-07,14.0,230.0,150.0,150.0,220.0,91.0,     ,37.0,10.0,93.0,0.0,0.0,10045.0,69.0,4.0,68.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,551.189
2054,  240,2019-02-07,15.0,230.0,150.0,150.0,230.0,87.0,     ,30.0,10.0,69.0,0.0,0.0,10053.0,71.0,3.0,67.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,460.337
2055,  240,2019-02-07,16.0,240.0,140.0,130.0,200.0,82.0,     ,32.0,10.0,35.0,0.0,0.0,10058.0,69.0,4.0,70.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,539.964
2056,  240,2019-02-07,17.0,260.0,130.0,120.0,240.0,64.0,     ,44.0,0.0,4.0,4.0,7.0,10067.0,57.0,8.0,86.0,   58,7.0,0.0,1.0,0.0,0.0,0.0,537.878
2057,  240,2019-02-07,18.0,240.0,100.0,100.0,210.0,74.0,   53,45.0,0.0,0.0,9.0,5.0,10074.0,60.0,8.0,81.0,   57,7.0,0.0,1.0,0.0,0.0,0.0,614.736
2058,  240,2019-02-07,19.0,240.0,100.0,100.0,160.0,73.0,     ,42.0,0.0,0.0,3.0,1.0,10079.0,67.0,8.0,80.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,546.376
2059,  240,2019-02-07,20.0,230.0,90.0,90.0,150.0,75.0,     ,44.0,0.0,0.0,0.0,0.0,10085.0,67.0,8.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,361.843
2060,  240,2019-02-07,21.0,230.0,80.0,80.0,130.0,67.0,     ,41.0,0.0,0.0,0.0,0.0,10091.0,66.0,1.0,83.0,    1,7.0,0.0,0.0,0.0,0.0,0.0,571.87
2061,  240,2019-02-07,22.0,220.0,70.0,70.0,120.0,60.0,     ,40.0,0.0,0.0,0.0,0.0,10097.0,64.0,1.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,453.111
2062,  240,2019-02-07,23.0,210.0,60.0,40.0,90.0,45.0,     ,31.0,0.0,0.0,0.0,0.0,10101.0,62.0,0.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,437.905
2063,  240,2019-02-07,24.0,200.0,60.0,70.0,90.0,52.0,   32,42.0,0.0,0.0,0.0,0.0,10101.0,62.0,5.0,93.0,    3,7.0,0.0,0.0,0.0,0.0,0.0,513.211
2064,  240,2019-02-08,1.0,210.0,70.0,80.0,100.0,54.0,     ,43.0,0.0,0.0,0.0,0.0,10100.0,63.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,527.6
2065,  240,2019-02-08,2.0,200.0,70.0,70.0,100.0,55.0,     ,43.0,0.0,0.0,0.0,0.0,10099.0,65.0,8.0,92.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,354.67
2066,  240,2019-02-08,3.0,200.0,60.0,70.0,100.0,55.0,     ,43.0,0.0,0.0,0.0,-1.0,10096.0,65.0,8.0,92.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,444.453
2067,  240,2019-02-08,4.0,200.0,70.0,70.0,100.0,60.0,     ,51.0,0.0,0.0,0.0,-1.0,10092.0,64.0,8.0,94.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,448.883
2068,  240,2019-02-08,5.0,200.0,70.0,70.0,100.0,63.0,     ,56.0,0.0,0.0,0.0,-1.0,10088.0,61.0,8.0,94.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,321.848
2069,  240,2019-02-08,6.0,200.0,80.0,80.0,110.0,63.0,   39,57.0,0.0,0.0,0.0,-1.0,10085.0,41.0,8.0,95.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,400.794
2070,  240,2019-02-08,7.0,200.0,80.0,90.0,120.0,66.0,     ,56.0,0.0,0.0,0.0,-1.0,10081.0,60.0,8.0,93.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,485.509
2071,  240,2019-02-08,8.0,200.0,90.0,90.0,130.0,68.0,     ,59.0,0.0,2.0,10.0,3.0,10079.0,58.0,8.0,93.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,463.48
2072,  240,2019-02-08,9.0,190.0,90.0,90.0,130.0,71.0,     ,62.0,0.0,7.0,9.0,2.0,10074.0,65.0,8.0,93.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,703.648
2073,  240,2019-02-08,10.0,190.0,100.0,90.0,140.0,77.0,     ,66.0,0.0,15.0,9.0,1.0,10066.0,65.0,8.0,92.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,634.272
2074,  240,2019-02-08,11.0,190.0,110.0,110.0,150.0,81.0,     ,68.0,0.0,21.0,9.0,1.0,10060.0,60.0,8.0,91.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,706.334
2075,  240,2019-02-08,12.0,190.0,110.0,110.0,150.0,85.0,   60,71.0,0.0,26.0,9.0,3.0,10050.0,61.0,8.0,90.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,461.917
2076,  240,2019-02-08,13.0,190.0,110.0,110.0,160.0,90.0,     ,67.0,0.0,23.0,4.0,1.0,10039.0,70.0,8.0,85.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,472.864
2077,  240,2019-02-08,14.0,190.0,120.0,130.0,180.0,94.0,     ,65.0,0.0,19.0,0.0,0.0,10027.0,70.0,8.0,82.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,737.218
2078,  240,2019-02-08,15.0,190.0,120.0,120.0,160.0,95.0,     ,64.0,0.0,12.0,0.0,0.0,10016.0,75.0,8.0,80.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,407.404
2079,  240,2019-02-08,16.0,190.0,120.0,120.0,170.0,95.0,     ,65.0,0.0,6.0,0.0,0.0,10012.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,441.24
2080,  240,2019-02-08,17.0,190.0,130.0,120.0,200.0,96.0,     ,63.0,0.0,1.0,0.0,0.0,10002.0,75.0,8.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,501.953
2081,  240,2019-02-08,18.0,190.0,130.0,130.0,180.0,92.0,   80,71.0,0.0,0.0,3.0,2.0,9994.0,58.0,8.0,86.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,301.065
2082,  240,2019-02-08,19.0,190.0,120.0,120.0,170.0,91.0,     ,71.0,0.0,0.0,9.0,3.0,9980.0,70.0,8.0,87.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,382.452
2083,  240,2019-02-08,20.0,180.0,120.0,130.0,190.0,89.0,     ,72.0,0.0,0.0,9.0,2.0,9972.0,70.0,8.0,88.0,   61,7.0,0.0,1.0,0.0,0.0,0.0,592.408
2084,  240,2019-02-08,21.0,190.0,120.0,110.0,180.0,90.0,     ,72.0,0.0,0.0,0.0,-1.0,9968.0,70.0,8.0,88.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,488.017
2085,  240,2019-02-08,22.0,200.0,120.0,130.0,180.0,93.0,     ,67.0,0.0,0.0,0.0,-1.0,9965.0,70.0,8.0,83.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,489.67
2086,  240,2019-02-08,23.0,210.0,130.0,120.0,190.0,94.0,     ,64.0,0.0,0.0,0.0,0.0,9961.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,438.545
2087,  240,2019-02-08,24.0,210.0,110.0,100.0,190.0,87.0,   78,67.0,0.0,0.0,4.0,1.0,9960.0,70.0,8.0,87.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,559.747
2088,  240,2019-02-09,1.0,220.0,100.0,100.0,170.0,80.0,     ,57.0,0.0,0.0,2.0,1.0,9958.0,70.0,8.0,85.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,281.229
2089,  240,2019-02-09,2.0,220.0,100.0,100.0,150.0,79.0,     ,53.0,0.0,0.0,0.0,0.0,9958.0,70.0,5.0,83.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,458.121
2090,  240,2019-02-09,3.0,230.0,110.0,120.0,170.0,81.0,     ,49.0,0.0,0.0,0.0,0.0,9958.0,66.0,8.0,80.0,    3,7.0,0.0,0.0,0.0,0.0,0.0,625.32
2091,  240,2019-02-09,4.0,230.0,130.0,130.0,170.0,75.0,     ,45.0,0.0,0.0,0.0,0.0,9960.0,65.0,6.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,576.059
2092,  240,2019-02-09,5.0,230.0,110.0,110.0,170.0,75.0,     ,46.0,0.0,0.0,0.0,0.0,9968.0,64.0,6.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,481.467
2093,  240,2019-02-09,6.0,230.0,120.0,120.0,180.0,72.0,   57,36.0,0.0,0.0,0.0,0.0,9972.0,64.0,1.0,77.0,    1,7.0,0.0,0.0,0.0,0.0,0.0,461.876
2094,  240,2019-02-09,7.0,230.0,120.0,120.0,180.0,70.0,     ,34.0,0.0,0.0,0.0,0.0,9977.0,63.0,1.0,77.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,497.639
2095,  240,2019-02-09,8.0,230.0,130.0,140.0,190.0,77.0,     ,29.0,3.0,9.0,0.0,0.0,9983.0,62.0,6.0,71.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,394.994
2096,  240,2019-02-09,9.0,230.0,140.0,150.0,210.0,83.0,     ,33.0,2.0,32.0,0.0,0.0,9985.0,61.0,2.0,70.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,465.901
2097,  240,2019-02-09,10.0,230.0,150.0,140.0,220.0,89.0,     ,38.0,8.0,65.0,0.0,0.0,9991.0,62.0,5.0,70.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,617.628
2098,  240,2019-02-09,11.0,230.0,160.0,160.0,250.0,97.0,     ,39.0,8.0,79.0,0.0,0.0,9997.0,63.0,4.0,67.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,705.019
2099,  240,2019-02-09,12.0,230.0,170.0,170.0,250.0,97.0,   55,32.0,10.0,122.0,0.0,0.0,10003.0,64.0,4.0,63.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,336.144
2100,  240,2019-02-09,13.0,230.0,170.0,170.0,240.0,98.0,     ,33.0,10.0,120.0,0.0,0.0,10008.0,66.0,5.0,64.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,596.145
